time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-02-03T08:01:16.509000,76.5,-73.9942626953125
2022-02-03T08:01:16.559000,76.55,-67.00790405273438
2022-02-03T08:01:16.609000,76.6,-80.02153778076172
2022-02-03T08:01:16.659000,76.65,-33.035179138183594
2022-02-03T08:01:16.709000,76.7,-59.04882049560547
2022-02-03T08:01:16.759000,76.75,-71.06245422363281
2022-02-03T08:01:16.809000,76.8,-15.076095581054688
2022-02-03T08:01:16.859000,76.85,-57.08973693847656
2022-02-03T08:01:16.909000,76.9,-59.10337829589844
2022-02-03T08:01:16.959000,76.95,-17.117015838623047
2022-02-03T08:01:17.009000,77.0,-32.130653381347656
2022-02-03T08:01:17.059000,77.05,-11.144290924072266
2022-02-03T08:01:17.109000,77.1,2.842069625854492
2022-02-03T08:01:17.159000,77.15,-32.17156982421875
2022-02-03T08:01:17.209000,77.2,-51.185211181640625
2022-02-03T08:01:17.259000,77.25,-36.19884490966797
2022-02-03T08:01:17.309000,77.3,-35.212486267089844
2022-02-03T08:01:17.359000,77.35,-58.22612762451172
2022-02-03T08:01:17.409000,77.4,-61.239768981933594
2022-02-03T08:01:17.459000,77.45,-59.25340270996094
2022-02-03T08:01:17.509000,77.5,-83.26704406738281
2022-02-03T08:01:17.559000,77.55,-87.28068542480469
2022-02-03T08:01:17.609000,77.6,-52.29431915283203
2022-02-03T08:01:17.659000,77.65,-26.307960510253906
2022-02-03T08:01:17.709000,77.7,-44.32160186767578
2022-02-03T08:01:17.759000,77.75,-68.33523559570312
2022-02-03T08:01:17.809000,77.8,-15.348876953125
2022-02-03T08:01:17.859000,77.85,-24.362518310546875
2022-02-03T08:01:17.909000,77.9,-73.37615966796875
2022-02-03T08:01:17.959000,77.95,-18.38979721069336
2022-02-03T08:01:18.009000,78.0,-7.403434753417969
2022-02-03T08:01:18.059000,78.05,-20.417072296142578
2022-02-03T08:01:18.109000,78.1,-1.4307136535644531
2022-02-03T08:01:18.159000,78.15,-13.444351196289062
2022-02-03T08:01:18.209000,78.2,-40.45799255371094
2022-02-03T08:01:18.259000,78.25,-38.47162628173828
2022-02-03T08:01:18.309000,78.3,-51.485267639160156
2022-02-03T08:01:18.359000,78.35,-47.49890899658203
2022-02-03T08:01:18.409000,78.4,-27.51254653930664
2022-02-03T08:01:18.459000,78.45,-63.52618408203125
2022-02-03T08:01:18.509000,78.5,-55.539825439453125
2022-02-03T08:01:18.559000,78.55,-95.553466796875
2022-02-03T08:01:18.609000,78.6,-80.56710052490234
2022-02-03T08:01:18.659000,78.65,-12.580741882324219
2022-02-03T08:01:18.709000,78.7,-49.594383239746094
2022-02-03T08:01:18.759000,78.75,-8.608020782470703
2022-02-03T08:01:18.809000,78.8,-34.62165832519531
2022-02-03T08:01:18.859000,78.85,-14.635299682617188
2022-02-03T08:01:18.909000,78.9,43.3510627746582
2022-02-03T08:01:18.959000,78.95,-66.6625747680664
2022-02-03T08:01:19.009000,79.0,-32.67621612548828
2022-02-03T08:01:19.059000,79.05,-2.6898536682128906
2022-02-03T08:01:19.109000,79.1,-35.7034912109375
2022-02-03T08:01:19.159000,79.15,-18.717132568359375
2022-02-03T08:01:19.209000,79.2,-36.73077392578125
2022-02-03T08:01:19.259000,79.25,-0.7444114685058594
2022-02-03T08:01:19.309000,79.3,-28.75804901123047
2022-02-03T08:01:19.359000,79.35,-65.77169036865234
2022-02-03T08:01:19.409000,79.4,-41.78533172607422
2022-02-03T08:01:19.459000,79.45,-77.79896545410156
2022-02-03T08:01:19.509000,79.5,-57.81260681152344
2022-02-03T08:01:19.559000,79.55,-45.82624816894531
2022-02-03T08:01:19.609000,79.6,-71.83988189697266
2022-02-03T08:01:19.659000,79.65,0.14647483825683594
2022-02-03T08:01:19.709000,79.7,-5.867164611816406
2022-02-03T08:01:19.759000,79.75,-37.88080596923828
2022-02-03T08:01:19.809000,79.8,7.105558395385742
2022-02-03T08:01:19.859000,79.85,-74.9080810546875
2022-02-03T08:01:19.909000,79.9,-61.921722412109375
2022-02-03T08:01:19.959000,79.95,41.064640045166016
2022-02-03T08:01:20.009000,80.0,-5.948997497558594
2022-02-03T08:01:20.059000,80.05,0.03736305236816406
2022-02-03T08:01:20.109000,80.1,26.023723602294922
2022-02-03T08:01:20.159000,80.15,-21.989913940429688
2022-02-03T08:01:20.209000,80.2,-58.00355529785156
2022-02-03T08:01:20.259000,80.25,-49.01719665527344
2022-02-03T08:01:20.309000,80.3,-46.03083038330078
2022-02-03T08:01:20.359000,80.35,-93.04447174072266
2022-02-03T08:01:20.409000,80.4,-55.05811309814453
2022-02-03T08:01:20.459000,80.45,-18.07175064086914
2022-02-03T08:01:20.509000,80.5,-39.08538818359375
2022-02-03T08:01:20.559000,80.55,-32.099029541015625
2022-02-03T08:01:20.609000,80.6,-65.11266326904297
2022-02-03T08:01:20.659000,80.65,-61.126304626464844
2022-02-03T08:01:20.709000,80.7,-29.13994598388672
2022-02-03T08:01:20.759000,80.75,-36.153587341308594
2022-02-03T08:01:20.809000,80.8,-3.167224884033203
2022-02-03T08:01:20.859000,80.85,-7.1808624267578125
2022-02-03T08:01:20.909000,80.9,-32.19450378417969
2022-02-03T08:01:20.959000,80.95,-0.20814132690429688
2022-02-03T08:01:21.009000,81.0,-5.221778869628906
2022-02-03T08:01:21.059000,81.05,-37.23542022705078
2022-02-03T08:01:21.109000,81.1,-30.24905776977539
2022-02-03T08:01:21.159000,81.15,-8.2626953125
2022-02-03T08:01:21.209000,81.2,-29.276336669921875
2022-02-03T08:01:21.259000,81.25,-63.28997802734375
2022-02-03T08:01:21.309000,81.3,-27.30361557006836
2022-02-03T08:01:21.359000,81.35,-4.317253112792969
2022-02-03T08:01:21.409000,81.4,-69.33089447021484
2022-02-03T08:01:21.459000,81.45,-61.34452819824219
2022-02-03T08:01:21.509000,81.5,-22.358169555664062
2022-02-03T08:01:21.559000,81.55,-93.37181091308594
2022-02-03T08:01:21.609000,81.6,-81.38544464111328
2022-02-03T08:01:21.659000,81.65,-29.399085998535156
2022-02-03T08:01:21.709000,81.7,-26.41272735595703
2022-02-03T08:01:21.759000,81.75,19.57363510131836
2022-02-03T08:01:21.809000,81.8,8.559995651245117
2022-02-03T08:01:21.859000,81.85,-27.453643798828125
2022-02-03T08:01:21.909000,81.9,-29.467281341552734
2022-02-03T08:01:21.959000,81.95,-40.480918884277344
2022-02-03T08:01:22.009000,82.0,-19.49456024169922
2022-02-03T08:01:22.059000,82.05,2.491800308227539
2022-02-03T08:01:22.109000,82.1,11.478160858154297
2022-02-03T08:01:22.159000,82.15,46.46452331542969
2022-02-03T08:01:22.209000,82.2,12.450881958007812
2022-02-03T08:01:22.259000,82.25,-64.56275939941406
2022-02-03T08:01:22.309000,82.3,-50.576393127441406
2022-02-03T08:01:22.359000,82.35,-58.59003448486328
2022-02-03T08:01:22.409000,82.4,-70.60367584228516
2022-02-03T08:01:22.459000,82.45,-50.6173095703125
2022-02-03T08:01:22.509000,82.5,-83.63095092773438
2022-02-03T08:01:22.559000,82.55,-8.64459228515625
2022-02-03T08:01:22.609000,82.6,32.34177017211914
2022-02-03T08:01:22.659000,82.65,-80.67186737060547
2022-02-03T08:01:22.709000,82.7,-50.685508728027344
2022-02-03T08:01:22.759000,82.75,3.300853729248047
2022-02-03T08:01:22.809000,82.8,-63.71278381347656
2022-02-03T08:01:22.859000,82.85,-33.72642517089844
2022-02-03T08:01:22.909000,82.9,27.25993537902832
2022-02-03T08:01:22.959000,82.95,5.246295928955078
2022-02-03T08:01:23.009000,83.0,6.232658386230469
2022-02-03T08:01:23.059000,83.05,39.219017028808594
2022-02-03T08:01:23.109000,83.1,6.205379486083984
2022-02-03T08:01:23.159000,83.15,-27.808258056640625
2022-02-03T08:01:23.209000,83.2,-31.8218994140625
2022-02-03T08:01:23.259000,83.25,-83.83554077148438
2022-02-03T08:01:23.309000,83.3,-63.84917449951172
2022-02-03T08:01:23.359000,83.35,-34.862815856933594
2022-02-03T08:01:23.409000,83.4,-29.876453399658203
2022-02-03T08:01:23.459000,83.45,10.109905242919922
2022-02-03T08:01:23.509000,83.5,-48.90373229980469
2022-02-03T08:01:23.559000,83.55,-57.91737365722656
2022-02-03T08:01:23.609000,83.6,-38.93101501464844
2022-02-03T08:01:23.659000,83.65,-87.94464874267578
2022-02-03T08:01:23.709000,83.7,-42.958290100097656
2022-02-03T08:01:23.759000,83.75,-7.971927642822266
2022-02-03T08:01:23.809000,83.8,-44.985565185546875
2022-02-03T08:01:23.859000,83.85,-26.99920654296875
2022-02-03T08:01:23.909000,83.9,32.98715591430664
2022-02-03T08:01:23.959000,83.95,16.973514556884766
2022-02-03T08:01:24.009000,84.0,-50.040122985839844
2022-02-03T08:01:24.059000,84.05,-4.053764343261719
2022-02-03T08:01:24.109000,84.1,14.932598114013672
2022-02-03T08:01:24.159000,84.15,-55.08103942871094
2022-02-03T08:01:24.209000,84.2,5.9053192138671875
2022-02-03T08:01:24.259000,84.25,-2.108318328857422
2022-02-03T08:01:24.309000,84.3,-64.12195587158203
2022-02-03T08:01:24.359000,84.35,-1.1355972290039062
2022-02-03T08:01:24.409000,84.4,-63.14923858642578
2022-02-03T08:01:24.459000,84.45,-75.16287231445312
2022-02-03T08:01:24.509000,84.5,-41.176513671875
2022-02-03T08:01:24.559000,84.55,-100.19014739990234
2022-02-03T08:01:24.609000,84.6,-36.20379638671875
2022-02-03T08:01:24.659000,84.65,-27.21743392944336
2022-02-03T08:01:24.709000,84.7,-23.23107147216797
2022-02-03T08:01:24.759000,84.75,31.75528907775879
2022-02-03T08:01:24.809000,84.8,-14.258350372314453
2022-02-03T08:01:24.859000,84.85,-8.271987915039062
2022-02-03T08:01:24.909000,84.9,3.7143726348876953
2022-02-03T08:01:24.959000,84.95,-11.299266815185547
2022-02-03T08:01:25.009000,85.0,5.687093734741211
2022-02-03T08:01:25.059000,85.05,13.673456192016602
2022-02-03T08:01:25.109000,85.1,28.65981674194336
2022-02-03T08:01:25.159000,85.15,15.646177291870117
2022-02-03T08:01:25.209000,85.2,-4.367462158203125
2022-02-03T08:01:25.259000,85.25,-37.381103515625
2022-02-03T08:01:25.309000,85.3,-72.39473724365234
2022-02-03T08:01:25.359000,85.35,-35.40837860107422
2022-02-03T08:01:25.409000,85.4,-30.422019958496094
2022-02-03T08:01:25.459000,85.45,-43.43565368652344
2022-02-03T08:01:25.509000,85.5,-19.449295043945312
2022-02-03T08:01:25.559000,85.55,-42.46293640136719
2022-02-03T08:01:25.609000,85.6,-44.47657775878906
2022-02-03T08:01:25.659000,85.65,3.509786605834961
2022-02-03T08:01:25.709000,85.7,-34.50385284423828
2022-02-03T08:01:25.759000,85.75,-61.517494201660156
2022-02-03T08:01:25.809000,85.8,8.468868255615234
2022-02-03T08:01:25.859000,85.85,1.455230712890625
2022-02-03T08:01:25.909000,85.9,-11.55841064453125
2022-02-03T08:01:25.959000,85.95,25.42795181274414
2022-02-03T08:01:26.009000,86.0,8.414312362670898
2022-02-03T08:01:26.059000,86.05,12.400672912597656
2022-02-03T08:01:26.109000,86.1,36.38703536987305
2022-02-03T08:01:26.159000,86.15,-15.626605987548828
2022-02-03T08:01:26.209000,86.2,-54.64024353027344
2022-02-03T08:01:26.259000,86.25,-4.653881072998047
2022-02-03T08:01:26.309000,86.3,2.332477569580078
2022-02-03T08:01:26.359000,86.35,-45.68115997314453
2022-02-03T08:01:26.409000,86.4,-57.694801330566406
2022-02-03T08:01:26.459000,86.45,-45.70844268798828
2022-02-03T08:01:26.509000,86.5,-46.722076416015625
2022-02-03T08:01:26.559000,86.55,-58.7357177734375
2022-02-03T08:01:26.609000,86.6,-31.74935531616211
2022-02-03T08:01:26.659000,86.65,-12.762996673583984
2022-02-03T08:01:26.709000,86.7,-43.776634216308594
2022-02-03T08:01:26.759000,86.75,-45.79027557373047
2022-02-03T08:01:26.809000,86.8,-6.803913116455078
2022-02-03T08:01:26.859000,86.85,-24.817550659179688
2022-02-03T08:01:26.909000,86.9,-34.83119201660156
2022-02-03T08:01:26.959000,86.95,23.155170440673828
2022-02-03T08:01:27.009000,87.0,-1.8584671020507812
2022-02-03T08:01:27.059000,87.05,-7.872108459472656
2022-02-03T08:01:27.109000,87.1,-4.885746002197266
2022-02-03T08:01:27.159000,87.15,-67.89938354492188
2022-02-03T08:01:27.209000,87.2,-23.91302490234375
2022-02-03T08:01:27.259000,87.25,-2.9266624450683594
2022-02-03T08:01:27.309000,87.3,-52.94029998779297
2022-02-03T08:01:27.359000,87.35,-33.953941345214844
2022-02-03T08:01:27.409000,87.4,-46.96758270263672
2022-02-03T08:01:27.459000,87.45,-112.9812240600586
2022-02-03T08:01:27.509000,87.5,-88.99485778808594
2022-02-03T08:01:27.559000,87.55,-41.00849914550781
2022-02-03T08:01:27.609000,87.6,-38.02214050292969
2022-02-03T08:01:27.659000,87.65,-15.035778045654297
2022-02-03T08:01:27.709000,87.7,-34.049415588378906
2022-02-03T08:01:27.759000,87.75,-4.063053131103516
2022-02-03T08:01:27.809000,87.8,24.92330551147461
2022-02-03T08:01:27.859000,87.85,-73.09033203125
2022-02-03T08:01:27.909000,87.9,-52.103973388671875
2022-02-03T08:01:27.959000,87.95,17.882389068603516
2022-02-03T08:01:28.009000,88.0,13.868749618530273
2022-02-03T08:01:28.059000,88.05,30.85511016845703
2022-02-03T08:01:28.109000,88.1,-24.158527374267578
2022-02-03T08:01:28.159000,88.15,-28.172168731689453
2022-02-03T08:01:28.209000,88.2,4.8141937255859375
2022-02-03T08:01:28.259000,88.25,-33.19944763183594
2022-02-03T08:01:28.309000,88.3,-40.21308135986328
2022-02-03T08:01:28.359000,88.35,-81.22672271728516
2022-02-03T08:01:28.409000,88.4,-77.24036407470703
2022-02-03T08:01:28.459000,88.45,-39.254005432128906
2022-02-03T08:01:28.509000,88.5,-71.26763916015625
2022-02-03T08:01:28.559000,88.55,-57.281280517578125
2022-02-03T08:01:28.609000,88.6,-32.294921875
2022-02-03T08:01:28.659000,88.65,-41.308555603027344
2022-02-03T08:01:28.709000,88.7,-37.32219696044922
2022-02-03T08:01:28.759000,88.75,-25.335838317871094
2022-02-03T08:01:28.809000,88.8,-12.349475860595703
2022-02-03T08:01:28.859000,88.85,-57.36311340332031
2022-02-03T08:01:28.909000,88.9,-81.37675476074219
2022-02-03T08:01:28.959000,88.95,-16.390392303466797
2022-02-03T08:01:29.009000,89.0,-7.404033660888672
2022-02-03T08:01:29.059000,89.05,15.582328796386719
2022-02-03T08:01:29.109000,89.1,43.56869125366211
2022-02-03T08:01:29.159000,89.15,-18.444950103759766
2022-02-03T08:01:29.209000,89.2,-22.458587646484375
2022-02-03T08:01:29.259000,89.25,-44.47222900390625
2022-02-03T08:01:29.309000,89.3,-85.4858627319336
2022-02-03T08:01:29.359000,89.35,-71.49950408935547
2022-02-03T08:01:29.409000,89.4,-67.51314544677734
2022-02-03T08:01:29.459000,89.45,-45.52678680419922
2022-02-03T08:01:29.509000,89.5,-25.540424346923828
2022-02-03T08:01:29.559000,89.55,-25.554061889648438
2022-02-03T08:01:29.609000,89.6,-46.56770324707031
2022-02-03T08:01:29.659000,89.65,-35.581336975097656
2022-02-03T08:01:29.709000,89.7,-29.59497833251953
2022-02-03T08:01:29.759000,89.75,-15.608619689941406
2022-02-03T08:01:29.809000,89.8,3.3777427673339844
2022-02-03T08:01:29.859000,89.85,-57.635894775390625
2022-02-03T08:01:29.909000,89.9,-18.6495361328125
2022-02-03T08:01:29.959000,89.95,21.33682632446289
2022-02-03T08:01:30.009000,90.0,6.323186874389648
2022-02-03T08:01:30.059000,90.05,26.309547424316406
2022-02-03T08:01:30.109000,90.1,-9.704090118408203
2022-02-03T08:01:30.159000,90.15,-19.717731475830078
2022-02-03T08:01:30.209000,90.2,-37.73136901855469
2022-02-03T08:01:30.259000,90.25,-65.74501037597656
2022-02-03T08:01:30.309000,90.3,-45.75865173339844
2022-02-03T08:01:30.359000,90.35,-34.77228546142578
2022-02-03T08:01:30.409000,90.4,-16.785926818847656
2022-02-03T08:01:30.459000,90.45,-5.799564361572266
2022-02-03T08:01:30.509000,90.5,-18.81320571899414
2022-02-03T08:01:30.559000,90.55,-32.82684326171875
2022-02-03T08:01:30.609000,90.6,-58.840484619140625
2022-02-03T08:01:30.659000,90.65,-84.85411834716797
2022-02-03T08:01:30.709000,90.7,-54.867759704589844
2022-02-03T08:01:30.759000,90.75,-20.88140106201172
2022-02-03T08:01:30.809000,90.8,33.10496139526367
2022-02-03T08:01:30.859000,90.85,52.09132385253906
2022-02-03T08:01:30.909000,90.9,13.077682495117188
2022-02-03T08:01:30.959000,90.95,83.06404113769531
2022-02-03T08:01:31.009000,91.0,39.0504035949707
2022-02-03T08:01:31.059000,91.05,-42.963233947753906
2022-02-03T08:01:31.109000,91.1,14.023126602172852
2022-02-03T08:01:31.159000,91.15,-9.99051284790039
2022-02-03T08:01:31.209000,91.2,0.995849609375
2022-02-03T08:01:31.259000,91.25,35.982208251953125
2022-02-03T08:01:31.309000,91.3,23.968570709228516
2022-02-03T08:01:31.359000,91.35,21.954931259155273
2022-02-03T08:01:31.409000,91.4,-5.058708190917969
2022-02-03T08:01:31.459000,91.45,-38.072349548339844
2022-02-03T08:01:31.509000,91.5,-26.085987091064453
2022-02-03T08:01:31.559000,91.55,16.900375366210938
2022-02-03T08:01:31.609000,91.6,-17.113262176513672
2022-02-03T08:01:31.659000,91.65,-0.12690353393554688
2022-02-03T08:01:31.709000,91.7,46.859458923339844
2022-02-03T08:01:31.759000,91.75,-2.1541824340820312
2022-02-03T08:01:31.809000,91.8,3.8321800231933594
2022-02-03T08:01:31.859000,91.85,17.818540573120117
2022-02-03T08:01:31.909000,91.9,-6.195098876953125
2022-02-03T08:01:31.959000,91.95,8.791261672973633
2022-02-03T08:01:32.009000,92.0,30.777624130249023
2022-02-03T08:01:32.059000,92.05,32.76398468017578
2022-02-03T08:01:32.109000,92.1,51.750343322753906
2022-02-03T08:01:32.159000,92.15,58.7367057800293
2022-02-03T08:01:32.209000,92.2,31.723066329956055
2022-02-03T08:01:32.259000,92.25,34.70942687988281
2022-02-03T08:01:32.309000,92.3,19.695789337158203
2022-02-03T08:01:32.359000,92.35,4.682149887084961
2022-02-03T08:01:32.409000,92.4,6.668510437011719
2022-02-03T08:01:32.459000,92.45,20.65487289428711
2022-02-03T08:01:32.509000,92.5,32.641231536865234
2022-02-03T08:01:32.559000,92.55,-1.372406005859375
2022-02-03T08:01:32.609000,92.6,6.613954544067383
2022-02-03T08:01:32.659000,92.65,21.60031509399414
2022-02-03T08:01:32.709000,92.7,21.58667755126953
2022-02-03T08:01:32.759000,92.75,32.573036193847656
2022-02-03T08:01:32.809000,92.8,39.55939865112305
2022-02-03T08:01:32.859000,92.85,62.54576110839844
2022-02-03T08:01:32.909000,92.9,43.53211975097656
2022-02-03T08:01:32.959000,92.95,38.51848220825195
2022-02-03T08:01:33.009000,93.0,98.50484466552734
2022-02-03T08:01:33.059000,93.05,64.49120330810547
2022-02-03T08:01:33.109000,93.1,36.477561950683594
2022-02-03T08:01:33.159000,93.15,77.46392822265625
2022-02-03T08:01:33.209000,93.2,48.450286865234375
2022-02-03T08:01:33.259000,93.25,41.4366455078125
2022-02-03T08:01:33.309000,93.3,18.42300796508789
2022-02-03T08:01:33.359000,93.35,22.40936851501465
2022-02-03T08:01:33.409000,93.4,67.3957290649414
2022-02-03T08:01:33.459000,93.45,28.382089614868164
2022-02-03T08:01:33.509000,93.5,50.36845016479492
2022-02-03T08:01:33.559000,93.55,58.35481262207031
2022-02-03T08:01:33.609000,93.6,19.34117317199707
2022-02-03T08:01:33.659000,93.65,38.32753372192383
2022-02-03T08:01:33.709000,93.7,39.31389617919922
2022-02-03T08:01:33.759000,93.75,65.30025482177734
2022-02-03T08:01:33.809000,93.8,52.286617279052734
2022-02-03T08:01:33.859000,93.85,83.27297973632812
2022-02-03T08:01:33.909000,93.9,165.25933837890625
2022-02-03T08:01:33.959000,93.95,53.245697021484375
2022-02-03T08:01:34.009000,94.0,65.2320556640625
2022-02-03T08:01:34.059000,94.05,102.21842193603516
2022-02-03T08:01:34.109000,94.1,2.204782485961914
2022-02-03T08:01:34.159000,94.15,94.19114685058594
2022-02-03T08:01:34.209000,94.2,98.17750549316406
2022-02-03T08:01:34.259000,94.25,72.16386413574219
2022-02-03T08:01:34.309000,94.3,130.1502227783203
2022-02-03T08:01:34.359000,94.35,53.13658905029297
2022-02-03T08:01:34.409000,94.4,28.122947692871094
2022-02-03T08:01:34.459000,94.45,48.10930633544922
2022-02-03T08:01:34.509000,94.5,30.09566879272461
2022-02-03T08:01:34.559000,94.55,12.08203125
2022-02-03T08:01:34.609000,94.6,57.068389892578125
2022-02-03T08:01:34.659000,94.65,108.05474853515625
2022-02-03T08:01:34.709000,94.7,108.0411148071289
2022-02-03T08:01:34.759000,94.75,115.02747344970703
2022-02-03T08:01:34.809000,94.8,47.01383590698242
2022-02-03T08:01:34.859000,94.85,60.00019836425781
2022-02-03T08:01:34.909000,94.9,120.98655700683594
2022-02-03T08:01:34.959000,94.95,72.97291564941406
2022-02-03T08:01:35.009000,95.0,104.95928192138672
2022-02-03T08:01:35.059000,95.05,138.94564819335938
2022-02-03T08:01:35.109000,95.1,114.93199920654297
2022-02-03T08:01:35.159000,95.15,133.91836547851562
2022-02-03T08:01:35.209000,95.2,89.90472412109375
2022-02-03T08:01:35.259000,95.25,57.891082763671875
2022-02-03T08:01:35.309000,95.3,80.87744140625
2022-02-03T08:01:35.359000,95.35,36.86380386352539
2022-02-03T08:01:35.409000,95.4,65.85016632080078
2022-02-03T08:01:35.459000,95.45,105.8365249633789
2022-02-03T08:01:35.509000,95.5,63.8228874206543
2022-02-03T08:01:35.559000,95.55,68.80924987792969
2022-02-03T08:01:35.609000,95.6,65.79560852050781
2022-02-03T08:01:35.659000,95.65,87.78196716308594
2022-02-03T08:01:35.709000,95.7,95.7683334350586
2022-02-03T08:01:35.759000,95.75,66.75469207763672
2022-02-03T08:01:35.809000,95.8,77.74105834960938
2022-02-03T08:01:35.859000,95.85,89.7274169921875
2022-02-03T08:01:35.909000,95.9,118.71377563476562
2022-02-03T08:01:35.959000,95.95,132.70013427734375
2022-02-03T08:01:36.009000,96.0,136.68649291992188
2022-02-03T08:01:36.059000,96.05,137.6728515625
2022-02-03T08:01:36.109000,96.1,87.65921783447266
2022-02-03T08:01:36.159000,96.15,89.64558410644531
2022-02-03T08:01:36.209000,96.2,103.63194274902344
2022-02-03T08:01:36.259000,96.25,46.61830139160156
2022-02-03T08:01:36.309000,96.3,57.60466003417969
2022-02-03T08:01:36.359000,96.35,110.59102630615234
2022-02-03T08:01:36.409000,96.4,105.57738494873047
2022-02-03T08:01:36.459000,96.45,94.5637435913086
2022-02-03T08:01:36.509000,96.5,57.550106048583984
2022-02-03T08:01:36.559000,96.55,65.53646850585938
2022-02-03T08:01:36.609000,96.6,97.5228271484375
2022-02-03T08:01:36.659000,96.65,40.50918960571289
2022-02-03T08:01:36.709000,96.7,28.49555015563965
2022-02-03T08:01:36.759000,96.75,104.4819107055664
2022-02-03T08:01:36.809000,96.8,119.46826934814453
2022-02-03T08:01:36.859000,96.85,87.45463562011719
2022-02-03T08:01:36.909000,96.9,85.44099426269531
2022-02-03T08:01:36.959000,96.95,85.42735290527344
2022-02-03T08:01:37.009000,97.0,115.4137191772461
2022-02-03T08:01:37.059000,97.05,97.40007781982422
2022-02-03T08:01:37.109000,97.1,65.38643646240234
2022-02-03T08:01:37.159000,97.15,135.372802734375
2022-02-03T08:01:37.209000,97.2,127.35916137695312
2022-02-03T08:01:37.259000,97.25,91.34552001953125
2022-02-03T08:01:37.309000,97.3,77.33187866210938
2022-02-03T08:01:37.359000,97.35,46.318241119384766
2022-02-03T08:01:37.409000,97.4,55.304603576660156
2022-02-03T08:01:37.459000,97.45,11.290964126586914
2022-02-03T08:01:37.509000,97.5,27.277324676513672
2022-02-03T08:01:37.559000,97.55,94.26368713378906
2022-02-03T08:01:37.609000,97.6,89.25004577636719
2022-02-03T08:01:37.659000,97.65,91.23640441894531
2022-02-03T08:01:37.709000,97.7,59.22277069091797
2022-02-03T08:01:37.759000,97.75,55.209129333496094
2022-02-03T08:01:37.809000,97.8,85.19549560546875
2022-02-03T08:01:37.859000,97.85,72.18185424804688
2022-02-03T08:01:37.909000,97.9,121.168212890625
2022-02-03T08:01:37.959000,97.95,128.15457153320312
2022-02-03T08:01:38.009000,98.0,105.14093780517578
2022-02-03T08:01:38.059000,98.05,143.12728881835938
2022-02-03T08:01:38.109000,98.1,63.11365509033203
2022-02-03T08:01:38.159000,98.15,45.10001754760742
2022-02-03T08:01:38.209000,98.2,128.0863800048828
2022-02-03T08:01:38.259000,98.25,74.07273864746094
2022-02-03T08:01:38.309000,98.3,44.05909729003906
2022-02-03T08:01:38.359000,98.35,68.04545593261719
2022-02-03T08:01:38.409000,98.4,59.031822204589844
2022-02-03T08:01:38.459000,98.45,82.01818084716797
2022-02-03T08:01:38.509000,98.5,96.0045394897461
2022-02-03T08:01:38.559000,98.55,53.99090576171875
2022-02-03T08:01:38.609000,98.6,15.977265357971191
2022-02-03T08:01:38.659000,98.65,50.963626861572266
2022-02-03T08:01:38.709000,98.7,66.94998168945312
2022-02-03T08:01:38.759000,98.75,55.93634796142578
2022-02-03T08:01:38.809000,98.8,108.9227066040039
2022-02-03T08:01:38.859000,98.85,101.90907287597656
2022-02-03T08:01:38.909000,98.9,74.89543151855469
2022-02-03T08:01:38.959000,98.95,81.88179016113281
2022-02-03T08:01:39.009000,99.0,84.86814880371094
2022-02-03T08:01:39.059000,99.05,110.8545150756836
2022-02-03T08:01:39.109000,99.1,71.84087371826172
2022-02-03T08:01:39.159000,99.15,53.827232360839844
2022-02-03T08:01:39.209000,99.2,79.8135986328125
2022-02-03T08:01:39.259000,99.25,83.79995727539062
2022-02-03T08:01:39.309000,99.3,90.78631591796875
2022-02-03T08:01:39.359000,99.35,93.77267456054688
2022-02-03T08:01:39.409000,99.4,79.75904083251953
2022-02-03T08:01:39.459000,99.45,24.74540138244629
2022-02-03T08:01:39.509000,99.5,44.73176193237305
2022-02-03T08:01:39.559000,99.55,65.71812438964844
2022-02-03T08:01:39.609000,99.6,41.70448303222656
2022-02-03T08:01:39.659000,99.65,103.69084167480469
2022-02-03T08:01:39.709000,99.7,113.67720794677734
2022-02-03T08:01:39.759000,99.75,61.66356658935547
2022-02-03T08:01:39.809000,99.8,69.64993286132812
2022-02-03T08:01:39.859000,99.85,76.63629150390625
2022-02-03T08:01:39.909000,99.9,72.62265014648438
2022-02-03T08:01:39.959000,99.95,80.6090087890625
2022-02-03T08:01:40.009000,100.0,90.59536743164062
2022-02-03T08:01:40.059000,100.05,92.58173370361328
2022-02-03T08:01:40.109000,100.1,88.5680923461914
2022-02-03T08:01:40.159000,100.15,112.55445098876953
2022-02-03T08:01:40.209000,100.2,93.54081726074219
2022-02-03T08:01:40.259000,100.25,47.52717590332031
2022-02-03T08:01:40.309000,100.3,56.51353454589844
2022-02-03T08:01:40.359000,100.35,39.49989700317383
2022-02-03T08:01:40.409000,100.4,53.48625946044922
2022-02-03T08:01:40.459000,100.45,90.47261810302734
2022-02-03T08:01:40.509000,100.5,36.458980560302734
2022-02-03T08:01:40.559000,100.55,40.445343017578125
2022-02-03T08:01:40.609000,100.6,66.43170166015625
2022-02-03T08:01:40.659000,100.65,40.41806411743164
2022-02-03T08:01:40.709000,100.7,80.4044189453125
2022-02-03T08:01:40.759000,100.75,100.39078521728516
2022-02-03T08:01:40.809000,100.8,89.37714385986328
2022-02-03T08:01:40.859000,100.85,95.36351013183594
2022-02-03T08:01:40.909000,100.9,89.34986877441406
